2.102153539657592773e+00,-9.232865571975708008e-01,-1.065436005592346191e+00,1.217986226081848145e+00,1.919980883598327637e+00,1.949458360671997070e+00,7.290685176849365234e-01,1.008853912353515625e+00,-1.067018985748291016e+00,-8.939347863197326660e-01,1.503954291343688965e+00,1.600367784500122070e+00,1.239908218383789062e+00,8.158528208732604980e-01,1.588158726692199707e+00,9.296165108680725098e-01,9.741301536560058594e-01,1.162647604942321777e+00,1.548680901527404785e+00,7.661579847335815430e-01
2.558152437210083008e+00,4.254053533077239990e-02,9.077172726392745972e-02,1.319711208343505859e+00,2.158744335174560547e+00,2.245659351348876953e+00,8.962762951850891113e-01,9.955767989158630371e-01,-6.656982004642486572e-02,-1.216650828719139099e-01,1.441041350364685059e+00,1.759852528572082520e+00,1.256229043006896973e+00,6.094707846641540527e-01,1.632243514060974121e+00,8.932060599327087402e-01,1.102703690528869629e+00,1.320112466812133789e+00,1.867368698120117188e+00,7.299730777740478516e-01
2.518237829208374023e+00,-5.646414682269096375e-02,-7.840207964181900024e-02,7.669154405593872070e-01,1.954659342765808105e+00,1.947713494300842285e+00,2.482573539018630981e-01,5.123740434646606445e-01,-1.175806075334548950e-01,1.326297968626022339e-01,1.248169422149658203e+00,1.327877044677734375e+00,6.682283282279968262e-01,1.374705135822296143e-01,1.208801984786987305e+00,2.284121662378311157e-01,4.836160242557525635e-01,6.120198965072631836e-01,1.706416845321655273e+00,2.499910891056060791e-01
2.254811048507690430e+00,-9.903990626335144043e-01,-1.051366448402404785e+00,9.827411174774169922e-01,1.583305835723876953e+00,1.641310691833496094e+00,1.785280257463455200e-01,5.720605254173278809e-01,-9.914430975914001465e-01,-1.233729839324951172e+00,1.201083540916442871e+00,1.291375756263732910e+00,7.631114125251770020e-01,4.602048099040985107e-01,1.444300174713134766e+00,2.750432193279266357e-01,4.647796154022216797e-01,6.557381749153137207e-01,1.415426731109619141e+00,6.246233582496643066e-01
2.146969795227050781e+00,-1.103464484214782715e+00,-9.016988277435302734e-01,1.015969991683959961e+00,1.985501050949096680e+00,1.796433091163635254e+00,9.765332937240600586e-01,1.031702280044555664e+00,-1.028166532516479492e+00,-8.190541863441467285e-01,1.533282995223999023e+00,1.656459569931030273e+00,1.257211565971374512e+00,7.879055142402648926e-01,1.516024351119995117e+00,7.968822717666625977e-01,9.078888893127441406e-01,1.345149755477905273e+00,1.700503349304199219e+00,9.653241038322448730e-01
2.994586229324340820e+00,8.722158521413803101e-02,2.021393328905105591e-01,3.129703104496002197e-01,2.275965929031372070e+00,2.243857145309448242e+00,-2.162412703037261963e-01,5.939076468348503113e-02,3.746604919433593750e-01,7.404957711696624756e-02,8.264248371124267578e-01,1.041948437690734863e+00,2.626760303974151611e-01,-3.717276155948638916e-01,4.565776586532592773e-01,-1.705502569675445557e-01,-1.859660148620605469e-01,-1.064177528023719788e-01,1.580310344696044922e+00,-3.095193505287170410e-01
2.885927200317382812e+00,1.071349859237670898e+00,1.033721566200256348e+00,-1.304376125335693359e+00,-9.020993709564208984e-01,-7.593117356300354004e-01,-1.220545649528503418e+00,-1.125198483467102051e+00,7.524105310440063477e-01,7.796527147293090820e-01,-1.279107332229614258e+00,-1.056191325187683105e+00,-1.166351079940795898e+00,-1.351160526275634766e+00,-1.052845716476440430e+00,-1.253864765167236328e+00,-1.111772775650024414e+00,-1.211143255233764648e+00,-7.902887463569641113e-01,-1.168718338012695312e+00
3.130977392196655273e+00,4.951279759407043457e-01,4.247837960720062256e-01,1.228053092956542969e+00,2.586394548416137695e+00,2.685969591140747070e+00,1.252316951751708984e+00,1.226624608039855957e+00,6.206075549125671387e-01,8.112826347351074219e-01,1.706016659736633301e+00,2.195209980010986328e+00,1.238609194755554199e+00,8.537766337394714355e-01,1.687393546104431152e+00,9.303133487701416016e-01,1.128916501998901367e+00,1.342622637748718262e+00,2.292994260787963867e+00,1.008358836174011230e+00
2.209129095077514648e+00,-9.962534308433532715e-01,-8.089946508407592773e-01,1.245402812957763672e+00,1.830242514610290527e+00,2.018057346343994141e+00,8.782213926315307617e-01,7.643051743507385254e-01,-8.060154914855957031e-01,-8.849449157714843750e-01,1.564856648445129395e+00,1.700195074081420898e+00,1.255494832992553711e+00,8.597309589385986328e-01,1.483331799507141113e+00,8.396329879760742188e-01,9.729108214378356934e-01,1.031114816665649414e+00,1.639017820358276367e+00,7.623998522758483887e-01
2.285244703292846680e+00,-7.470957040786743164e-01,-8.698300123214721680e-01,1.431145191192626953e+00,2.170679807662963867e+00,1.969171524047851562e+00,7.798826694488525391e-01,1.041942238807678223e+00,-9.059379100799560547e-01,-8.006018996238708496e-01,1.553103089332580566e+00,1.653338670730590820e+00,1.338792443275451660e+00,9.152741432189941406e-01,1.442861557006835938e+00,9.404411315917968750e-01,8.541806340217590332e-01,1.166705012321472168e+00,1.862752318382263184e+00,7.656134366989135742e-01
2.878506660461425781e+00,8.444526791572570801e-01,8.127915859222412109e-01,-1.712138652801513672e+00,-1.047567367553710938e+00,-1.091224789619445801e+00,-1.634726166725158691e+00,-1.513501286506652832e+00,4.441308379173278809e-01,5.254323482513427734e-01,-1.323914766311645508e+00,-1.363574385643005371e+00,-1.656330347061157227e+00,-1.603688955307006836e+00,-1.472962856292724609e+00,-1.638593912124633789e+00,-1.389084339141845703e+00,-1.558124780654907227e+00,-1.469263911247253418e+00,-1.463930368423461914e+00
3.261414527893066406e+00,9.172920584678649902e-01,1.127460122108459473e+00,-7.432165741920471191e-01,-4.075263142585754395e-01,-4.159399271011352539e-01,-8.105776309967041016e-01,-7.794499397277832031e-01,1.090068936347961426e+00,7.457312345504760742e-01,-8.059166669845581055e-01,-7.092372775077819824e-01,-8.810591101646423340e-01,-7.802450060844421387e-01,-8.197209835052490234e-01,-6.981359124183654785e-01,-8.413085937500000000e-01,-8.220262527465820312e-01,-6.806462407112121582e-01,-9.246981739997863770e-01
3.259769916534423828e+00,1.139091014862060547e+00,1.116293072700500488e+00,-8.710268139839172363e-01,-4.387403726577758789e-01,-4.847874045372009277e-01,-8.653910160064697266e-01,-8.919601440429687500e-01,9.517257213592529297e-01,9.387371540069580078e-01,-8.171083927154541016e-01,-8.549607396125793457e-01,-8.971180319786071777e-01,-8.954691290855407715e-01,-1.037307739257812500e+00,-9.605103135108947754e-01,-7.967969179153442383e-01,-8.121166229248046875e-01,-5.070299506187438965e-01,-1.260864019393920898e+00
2.532734632492065430e+00,-7.856609821319580078e-01,-8.335500359535217285e-01,1.426242113113403320e+00,2.314400672912597656e+00,2.289436578750610352e+00,1.148295521736145020e+00,1.249917626380920410e+00,-6.381841897964477539e-01,-6.213742494583129883e-01,1.895018815994262695e+00,1.702518582344055176e+00,1.605297803878784180e+00,1.140756249427795410e+00,1.769223928451538086e+00,1.216048121452331543e+00,1.330395817756652832e+00,1.293379783630371094e+00,1.836728453636169434e+00,1.165390372276306152e+00
2.057164192199707031e+00,-9.429275393486022949e-01,-1.186489701271057129e+00,1.140071034431457520e+00,1.846969485282897949e+00,1.794957876205444336e+00,9.462126493453979492e-01,1.002392411231994629e+00,-1.019259929656982422e+00,-1.107931494712829590e+00,1.473737716674804688e+00,1.547781944274902344e+00,1.464925646781921387e+00,9.947999119758605957e-01,1.445074677467346191e+00,8.480180501937866211e-01,8.724403381347656250e-01,1.042625546455383301e+00,1.649846553802490234e+00,9.520985484123229980e-01
2.169914484024047852e+00,-9.177255034446716309e-01,-8.787238597869873047e-01,1.125238418579101562e+00,1.969978213310241699e+00,2.139166831970214844e+00,8.314617276191711426e-01,1.072945356369018555e+00,-8.196624517440795898e-01,-7.544337511062622070e-01,1.602545857429504395e+00,1.558621883392333984e+00,1.193002581596374512e+00,1.085870623588562012e+00,1.429743051528930664e+00,8.556547164916992188e-01,1.082479834556579590e+00,1.112389564514160156e+00,1.641528367996215820e+00,7.897492051124572754e-01
2.790402412414550781e+00,-1.520507596433162689e-02,-3.256114423274993896e-01,1.337670922279357910e+00,2.185656547546386719e+00,2.073081254959106445e+00,8.531774282455444336e-01,1.190776586532592773e+00,-1.498097032308578491e-01,-4.592693224549293518e-02,1.534847497940063477e+00,1.736562252044677734e+00,1.229108452796936035e+00,7.371571063995361328e-01,1.639143228530883789e+00,6.691277027130126953e-01,7.891668081283569336e-01,1.219130992889404297e+00,1.918953657150268555e+00,6.442117094993591309e-01
