1.034173090010881424e-02,-1.018516160547733307e-02,-2.054140204563736916e-04,3.411557525396347046e-02,7.064626365900039673e-02,1.317557245492935181e-01,2.036332488059997559e-01,2.868418693542480469e-01,3.439597785472869873e-01,4.007666409015655518e-01,4.453264772891998291e-01,4.750915169715881348e-01,4.916748702526092529e-01,4.868820011615753174e-01,4.800423383712768555e-01,4.759311676025390625e-01,4.424351751804351807e-01,3.497040569782257080e-01,1.881486475467681885e-01,-6.249069422483444214e-02,-4.628132283687591553e-01,-1.094758152961730957e+00,-1.794804453849792480e+00,-2.393308877944946289e+00,-2.574503183364868164e+00,-2.105854511260986328e+00,-1.050372242927551270e+00,3.492311835289001465e-01,1.869056820869445801e+00,3.225709438323974609e+00,4.349911689758300781e+00,5.149507999420166016e+00,5.576298236846923828e+00,5.704236984252929688e+00,5.575655460357666016e+00,5.275046825408935547e+00,4.861918449401855469e+00,4.414414882659912109e+00,3.949567556381225586e+00,3.504413127899169922e+00,3.079402208328247070e+00,2.696906328201293945e+00,2.333312034606933594e+00,2.006866216659545898e+00,1.697113156318664551e+00,1.463815331459045410e+00,1.281749248504638672e+00,1.126700282096862793e+00,1.006375312805175781e+00,9.086998701095581055e-01,8.484233617782592773e-01,8.423719406127929688e-01,8.128520250320434570e-01,7.299360632896423340e-01,5.903005599975585938e-01,4.896702468395233154e-01,3.743195831775665283e-01,3.304141759872436523e-01,4.263893887400627136e-02,-2.073002159595489502e-01,-2.614204287528991699e-01,-2.091897130012512207e-01,-1.103973835706710815e-01,-2.978995256125926971e-02,3.298001736402511597e-02,8.001547306776046753e-02,1.238118410110473633e-01,1.488847583532333374e-01,1.605595201253890991e-01,1.687963753938674927e-01,1.685437560081481934e-01,1.578465998172760010e-01,1.395027041435241699e-01,1.225176081061363220e-01,9.394041448831558228e-02,7.095306366682052612e-02,6.137437373399734497e-02,2.916564419865608215e-02,2.409750223159790039e-02,3.252301365137100220e-03,-1.654299208894371986e-03,-9.874880313873291016e-03,-2.287232689559459686e-02,-1.835679262876510620e-02,-2.392019517719745636e-02,-1.857260055840015411e-02,-2.494872361421585083e-02,-2.527264319360256195e-02,-2.134292200207710266e-02,-2.029090002179145813e-02,-1.409426983445882797e-02,-9.528757072985172272e-03,1.931406208314001560e-03,7.694653701037168503e-03,3.690896555781364441e-03,1.233260240405797958e-02,1.998000405728816986e-02,2.403159439563751221e-02,3.445154055953025818e-02,4.226095601916313171e-02,4.344057664275169373e-02
-8.675468564033508301e-01,-8.468466401100158691e-01,-7.883538603782653809e-01,-7.023764848709106445e-01,-5.923929810523986816e-01,-4.922098517417907715e-01,-3.674466013908386230e-01,-2.260320037603378296e-01,-9.069126844406127930e-02,4.477322474122047424e-02,2.046167999505996704e-01,3.942742049694061279e-01,6.447674632072448730e-01,9.104232192039489746e-01,1.022724032402038574e+00,1.121307015419006348e+00,1.431291460990905762e+00,1.989519953727722168e+00,2.759510278701782227e+00,3.752655029296875000e+00,4.916100025177001953e+00,5.575650215148925781e+00,5.222101688385009766e+00,4.105000495910644531e+00,2.787238836288452148e+00,1.574959635734558105e+00,7.857339978218078613e-01,6.563316583633422852e-01,9.980251789093017578e-01,1.489140152931213379e+00,1.880406618118286133e+00,2.053994894027709961e+00,1.892959594726562500e+00,1.573028087615966797e+00,1.138061881065368652e+00,7.397274374961853027e-01,4.163134694099426270e-01,1.940943300724029541e-01,7.315099984407424927e-02,1.721835508942604065e-02,9.727980196475982666e-02,2.232066988945007324e-01,3.425227105617523193e-01,4.272056818008422852e-01,4.623165130615234375e-01,3.666261434555053711e-01,1.997749060392379761e-01,1.587868109345436096e-02,-1.331617236137390137e-01,-2.634921371936798096e-01,-2.738280594348907471e-01,-2.699280083179473877e-01,-2.806911766529083252e-01,-2.871817350387573242e-01,-2.825691699981689453e-01,-2.359692603349685669e-01,-1.714776903390884399e-01,-2.736292220652103424e-02,1.389396339654922485e-01,-1.215912401676177979e-02,-6.943771988153457642e-02,-1.212229281663894653e-01,-1.545225530862808228e-01,-2.425209283828735352e-01,-2.353281080722808838e-01,-1.594562381505966187e-01,-8.452068269252777100e-02,-4.581291601061820984e-02,-1.038887072354555130e-02,3.074461407959461212e-02,4.053681716322898865e-02,5.833040177822113037e-02,7.148606330156326294e-02,6.588835269212722778e-02,6.662842631340026855e-02,5.364961549639701843e-02,3.661082684993743896e-02,3.389558941125869751e-02,2.066993527114391327e-02,1.115961559116840363e-02,-3.680630121380090714e-03,-9.683717973530292511e-03,-7.080172654241323471e-03,-2.710764110088348389e-02,-2.850065007805824280e-02,-3.522617369890213013e-02,-2.839959040284156799e-02,-4.449374228715896606e-02,-4.749907180666923523e-02,-3.542812168598175049e-02,-4.222923517227172852e-02,-4.429692775011062622e-02,-4.680713266134262085e-02,-3.976616263389587402e-02,-3.858331963419914246e-02,-5.255411937832832336e-02,-4.073519259691238403e-02,-3.990184143185615540e-02,-4.042070358991622925e-02,-4.282568395137786865e-02,-3.299066796898841858e-02
-1.391984343528747559e+00,-1.201556921005249023e+00,-1.163778305053710938e+00,-1.191824913024902344e+00,-1.192566156387329102e+00,-1.160968542098999023e+00,-1.192636013031005859e+00,-1.204168677330017090e+00,-1.192783951759338379e+00,-1.151146769523620605e+00,-1.088279604911804199e+00,-1.012153625488281250e+00,-9.545551538467407227e-01,-8.319475650787353516e-01,-7.777925729751586914e-01,-7.451992630958557129e-01,-6.081587672233581543e-01,-4.300188422203063965e-01,-1.849599331617355347e-01,1.482474952936172485e-01,3.093685805797576904e-01,-3.335149586200714111e-01,-1.560313105583190918e+00,-2.241230487823486328e+00,-2.624965667724609375e+00,-2.226191282272338867e+00,-1.291337370872497559e+00,-1.178131341934204102e+00,-1.995305418968200684e+00,-3.066981077194213867e+00,-3.871882915496826172e+00,-4.124794483184814453e+00,-3.589033126831054688e+00,-2.607456922531127930e+00,-1.378983259201049805e+00,-3.339127004146575928e-01,5.061199665069580078e-01,1.099170446395874023e+00,1.387979865074157715e+00,1.493609189987182617e+00,1.082841157913208008e+00,3.883169293403625488e-01,-2.952982187271118164e-01,-8.360434174537658691e-01,-1.287188053131103516e+00,-1.294161558151245117e+00,-8.321015834808349609e-01,-2.235346436500549316e-01,3.546434044837951660e-01,9.885854721069335938e-01,1.281048655509948730e+00,1.407476782798767090e+00,1.442443847656250000e+00,1.406923294067382812e+00,1.432044029235839844e+00,1.255697846412658691e+00,9.960950016975402832e-01,1.530820131301879883e-01,-2.012029141187667847e-01,6.145838499069213867e-01,8.512846827507019043e-01,9.574959278106689453e-01,9.617394804954528809e-01,1.189703702926635742e+00,1.129179358482360840e+00,8.512187600135803223e-01,5.789290666580200195e-01,4.333628118038177490e-01,2.969110608100891113e-01,1.373029053211212158e-01,8.485796302556991577e-02,1.765904948115348816e-02,-2.137647382915019989e-02,-2.134743146598339081e-02,-1.360451709479093552e-02,2.608306147158145905e-02,6.679408997297286987e-02,8.851002156734466553e-02,1.205732971429824829e-01,1.515476107597351074e-01,1.980547308921813965e-01,2.158835977315902710e-01,2.034373581409454346e-01,2.525081932544708252e-01,2.554843723773956299e-01,2.686549127101898193e-01,2.558817863464355469e-01,2.911635637283325195e-01,2.983310222625732422e-01,2.426401078701019287e-01,2.487195134162902832e-01,2.521607875823974609e-01,2.416445612907409668e-01,2.102696001529693604e-01,2.041816413402557373e-01,2.445852756500244141e-01,1.831956654787063599e-01,1.797879636287689209e-01,1.748177856206893921e-01,1.608259081840515137e-01,1.277936995029449463e-01
1.912184208631515503e-01,1.307147741317749023e-01,2.120095491409301758e-01,2.944746017456054688e-01,2.730736136436462402e-01,2.366041839122772217e-01,2.563121318817138672e-01,2.863933742046356201e-01,3.338166177272796631e-01,4.514887928962707520e-01,5.306692123413085938e-01,5.658755302429199219e-01,6.136755347251892090e-01,6.231960654258728027e-01,6.594915390014648438e-01,7.253489494323730469e-01,6.789131164550781250e-01,4.725916981697082520e-01,1.177890226244926453e-01,-1.946181803941726685e-01,-5.371621847152709961e-01,-5.917018651962280273e-01,-9.904702007770538330e-02,4.974574968218803406e-02,2.103831917047500610e-01,3.566931188106536865e-01,4.920401871204376221e-01,4.096512496471405029e-01,2.839356958866119385e-01,-2.566912770271301270e-01,-6.687123179435729980e-01,-8.139137029647827148e-01,-7.421068549156188965e-01,-5.282115340232849121e-01,-2.994133532047271729e-01,-1.857412457466125488e-01,-1.803624629974365234e-01,-3.533164858818054199e-01,-5.298840999603271484e-01,-7.528142333030700684e-01,-6.883761882781982422e-01,-4.393142759799957275e-01,-9.857377409934997559e-02,4.703482091426849365e-01,9.935856461524963379e-01,1.513014674186706543e+00,1.675153136253356934e+00,1.639368653297424316e+00,1.627625584602355957e+00,1.395438075065612793e+00,9.996146559715270996e-01,8.704579472541809082e-01,7.561821937561035156e-01,5.953564643859863281e-01,2.950038909912109375e-01,-1.728055626153945923e-01,-9.425324201583862305e-01,-2.900543451309204102e+00,-5.066276073455810547e+00,-5.735341072082519531e+00,-5.698628425598144531e+00,-5.195670127868652344e+00,-4.401084899902343750e+00,-3.441832542419433594e+00,-2.646808624267578125e+00,-1.967215418815612793e+00,-1.336856126785278320e+00,-7.436988353729248047e-01,-1.772780567407608032e-01,3.534725904464721680e-01,8.062738180160522461e-01,1.126754760742187500e+00,1.367864012718200684e+00,1.505202889442443848e+00,1.577108025550842285e+00,1.622863888740539551e+00,1.716867446899414062e+00,1.627364039421081543e+00,1.676196932792663574e+00,1.591472029685974121e+00,1.602026224136352539e+00,1.554225444793701172e+00,1.412775039672851562e+00,1.413138508796691895e+00,1.348118424415588379e+00,1.322058796882629395e+00,1.239970922470092773e+00,1.177604913711547852e+00,1.180413603782653809e+00,1.084210276603698730e+00,1.046735286712646484e+00,9.995555877685546875e-01,1.006314396858215332e+00,9.647740125656127930e-01,8.901630640029907227e-01,9.196080565452575684e-01,8.935806751251220703e-01,8.632749915122985840e-01,8.966559171676635742e-01,8.655976653099060059e-01,8.510590791702270508e-01
1.622945815324783325e-01,-5.766426026821136475e-02,-2.089468687772750854e-01,-1.860831677913665771e-01,-2.141999639570713043e-02,2.342451363801956177e-01,4.393937587738037109e-01,6.081129908561706543e-01,7.441317439079284668e-01,8.434660434722900391e-01,8.688324093818664551e-01,8.245632648468017578e-01,6.903044581413269043e-01,4.515361785888671875e-01,3.586712181568145752e-01,2.797918617725372314e-01,-8.602070808410644531e-02,-8.110547661781311035e-01,-1.886667609214782715e+00,-3.339146137237548828e+00,-4.938990592956542969e+00,-5.312998771667480469e+00,-3.780596971511840820e+00,-1.307129979133605957e+00,1.201099395751953125e+00,2.903700351715087891e+00,3.349375963211059570e+00,3.017976760864257812e+00,2.582703828811645508e+00,2.224238157272338867e+00,2.018664836883544922e+00,2.042053461074829102e+00,2.391695261001586914e+00,2.765019655227661133e+00,3.113404273986816406e+00,3.489103078842163086e+00,3.902786970138549805e+00,4.232703685760498047e+00,4.499426841735839844e+00,4.696101665496826172e+00,5.064010143280029297e+00,5.542048454284667969e+00,6.010937690734863281e+00,6.353846549987792969e+00,6.467839241027832031e+00,6.151483058929443359e+00,5.387721061706542969e+00,4.398225784301757812e+00,3.432509183883666992e+00,2.543428182601928711e+00,1.934706926345825195e+00,1.593872547149658203e+00,1.425779700279235840e+00,1.366528749465942383e+00,1.244682908058166504e+00,1.071220397949218750e+00,9.218701124191284180e-01,8.874552845954895020e-01,6.691297888755798340e-01,4.118930995464324951e-01,3.640004396438598633e-01,3.875794410705566406e-01,4.283687174320220947e-01,4.423576891422271729e-01,4.353502392768859863e-01,4.259976446628570557e-01,4.026488363742828369e-01,3.690144419670104980e-01,3.452442288398742676e-01,3.284647464752197266e-01,3.010254204273223877e-01,2.588127553462982178e-01,2.083098441362380981e-01,1.842495352029800415e-01,1.470266580581665039e-01,1.153406128287315369e-01,1.021670922636985779e-01,6.524278223514556885e-02,5.199687927961349487e-02,2.837021276354789734e-02,1.652905717492103577e-02,-3.614791901782155037e-03,-1.721771620213985443e-02,-1.395008247345685959e-02,-1.731141842901706696e-02,-2.712222188711166382e-02,-3.565450385212898254e-02,-3.053397685289382935e-02,-3.206598386168479919e-02,-2.806924283504486084e-02,-1.941216923296451569e-02,-3.084260970354080200e-02,-1.389701478183269501e-02,-1.485881861299276352e-02,-1.851517893373966217e-02,-1.181315816938877106e-02,7.992007769644260406e-03,4.399314057081937790e-03,5.487125832587480545e-03,1.622710563242435455e-02,1.694350317120552063e-02
-3.799555301666259766e-01,-2.743811607360839844e-01,-2.530234456062316895e-01,-1.827089041471481323e-01,-4.884530231356620789e-02,1.809494197368621826e-01,2.941766083240509033e-01,3.740896880626678467e-01,3.382893502712249756e-01,2.641856968402862549e-01,2.042521238327026367e-01,1.685720831155776978e-01,1.228347271680831909e-01,1.259702742099761963e-01,7.150890678167343140e-02,6.947195157408714294e-03,6.907188147306442261e-02,2.184208929538726807e-01,5.485413074493408203e-01,9.560920000076293945e-01,1.270180702209472656e+00,8.094397783279418945e-01,-5.779790282249450684e-01,-1.554189920425415039e+00,-2.091263532638549805e+00,-1.827642440795898438e+00,-1.117671608924865723e+00,-5.479416251182556152e-01,-3.652385771274566650e-01,-5.226755142211914062e-01,-7.191037535667419434e-01,-8.289877176284790039e-01,-7.395990490913391113e-01,-4.381090104579925537e-01,-1.137635484337806702e-02,3.823700547218322754e-01,8.195122480392456055e-01,1.307747364044189453e+00,1.733209967613220215e+00,2.089052438735961914e+00,2.077180624008178711e+00,1.828951239585876465e+00,1.441390752792358398e+00,9.187394976615905762e-01,2.274821251630783081e-01,-4.385551810264587402e-01,-6.699978709220886230e-01,-7.200123667716979980e-01,-8.297922611236572266e-01,-5.237535238265991211e-01,-9.527953714132308960e-02,2.237398773431777954e-01,2.726836800575256348e-01,-1.736536920070648193e-01,-9.140023589134216309e-01,-1.650066852569580078e+00,-2.423269033432006836e+00,-2.433388233184814453e+00,-2.761939287185668945e+00,-3.077104568481445312e+00,-3.309393167495727539e+00,-3.208095788955688477e+00,-2.928565263748168945e+00,-2.476219654083251953e+00,-1.982889652252197266e+00,-1.546446800231933594e+00,-1.045244216918945312e+00,-5.624594688415527344e-01,-2.043697237968444824e-01,4.107877239584922791e-02,2.639565169811248779e-01,4.610733091831207275e-01,6.181614995002746582e-01,7.229073643684387207e-01,7.785745859146118164e-01,8.305604457855224609e-01,8.281643986701965332e-01,8.519114255905151367e-01,8.290690183639526367e-01,8.299479484558105469e-01,8.100942373275756836e-01,7.993584275245666504e-01,7.911202907562255859e-01,7.725824117660522461e-01,7.337986230850219727e-01,7.373669147491455078e-01,7.077431678771972656e-01,7.077395915985107422e-01,6.798115968704223633e-01,6.556177735328674316e-01,6.567213535308837891e-01,6.900730729103088379e-01,6.635124087333679199e-01,6.617696285247802734e-01,6.637408733367919922e-01,6.748906970024108887e-01,6.191543936729431152e-01,6.393254995346069336e-01,6.336678266525268555e-01,6.463255882263183594e-01,6.059491038322448730e-01
-2.285531461238861084e-01,-2.165367156267166138e-01,-2.288441210985183716e-01,-2.343215644359588623e-01,-2.005094885826110840e-01,-1.375202983617782593e-01,-8.932311832904815674e-02,-4.789654910564422607e-02,-2.512849867343902588e-02,8.426588028669357300e-03,5.580874904990196228e-02,1.123976930975914001e-01,1.960103213787078857e-01,3.098024129867553711e-01,3.612932562828063965e-01,4.068322479724884033e-01,5.527880787849426270e-01,7.777933478355407715e-01,1.084661960601806641e+00,1.518339157104492188e+00,1.852618217468261719e+00,1.416293144226074219e+00,1.884970963001251221e-01,-6.020865440368652344e-01,-6.853938102722167969e-01,3.488351404666900635e-01,2.048136472702026367e+00,3.359628677368164062e+00,3.863391399383544922e+00,3.545332193374633789e+00,2.688537597656250000e+00,1.500853538513183594e+00,2.508338689804077148e-01,-7.930768728256225586e-01,-1.626407742500305176e+00,-2.233935832977294922e+00,-2.593507766723632812e+00,-2.730967998504638672e+00,-2.739046573638916016e+00,-2.649957418441772461e+00,-2.510136842727661133e+00,-2.370929479598999023e+00,-2.149856090545654297e+00,-1.774460434913635254e+00,-1.355766296386718750e+00,-1.024749636650085449e+00,-6.686238050460815430e-01,-4.443390369415283203e-01,-4.074067473411560059e-01,-3.918110728263854980e-01,-4.725362956523895264e-01,-5.628451704978942871e-01,-6.283453106880187988e-01,-6.519358158111572266e-01,-5.368296504020690918e-01,-4.195335209369659424e-01,-3.574763238430023193e-01,-5.928543210029602051e-01,-6.401149630546569824e-01,-3.268781602382659912e-01,-2.447357326745986938e-01,-2.074667513370513916e-01,-1.902560740709304810e-01,-9.961158037185668945e-02,-8.487340062856674194e-02,-1.272569894790649414e-01,-1.529833972454071045e-01,-1.534145325422286987e-01,-1.614010483026504517e-01,-1.795878708362579346e-01,-1.672368794679641724e-01,-1.546661853790283203e-01,-1.342623084783554077e-01,-1.206900700926780701e-01,-1.012994721531867981e-01,-7.720285654067993164e-02,-5.576324835419654846e-02,-4.002128168940544128e-02,-1.958925463259220123e-02,-5.033764988183975220e-03,1.849558018147945404e-02,3.353043273091316223e-02,3.311632201075553894e-02,5.090842396020889282e-02,5.549863725900650024e-02,6.921759992837905884e-02,7.224314659833908081e-02,8.005051314830780029e-02,8.931627124547958374e-02,7.145372033119201660e-02,7.303185760974884033e-02,8.315233141183853149e-02,7.978343963623046875e-02,7.511058449745178223e-02,7.381780445575714111e-02,9.035003930330276489e-02,6.609296798706054688e-02,7.075204700231552124e-02,7.582630217075347900e-02,6.859064102172851562e-02,6.030139699578285217e-02
3.123770356178283691e-01,4.044725298881530762e-01,4.554124474525451660e-01,4.159274697303771973e-01,2.811509370803833008e-01,1.092352941632270813e-01,-3.322115167975425720e-02,-1.477888077497482300e-01,-2.336483448743820190e-01,-2.951243221759796143e-01,-3.372845053672790527e-01,-3.589564263820648193e-01,-3.713147044181823730e-01,-3.609018325805664062e-01,-3.424413502216339111e-01,-3.223560452461242676e-01,-2.832893729209899902e-01,-2.040292918682098389e-01,-6.792367249727249146e-02,7.381067425012588501e-02,2.735344469547271729e-01,5.527624487876892090e-01,9.335128664970397949e-01,1.064181685447692871e+00,1.042990446090698242e+00,7.718706727027893066e-01,3.818599879741668701e-01,1.632688790559768677e-01,9.770853817462921143e-02,1.591858565807342529e-01,2.503182590007781982e-01,2.741741538047790527e-01,1.792705357074737549e-01,1.127869077026844025e-02,-1.655721515417098999e-01,-3.398826122283935547e-01,-5.421419143676757812e-01,-7.269510626792907715e-01,-8.858208060264587402e-01,-1.003362894058227539e+00,-1.096148967742919922e+00,-1.130440115928649902e+00,-1.132524609565734863e+00,-1.073697686195373535e+00,-8.113513588905334473e-01,-1.863304376602172852e-01,6.984664201736450195e-01,1.742460846900939941e+00,2.739834308624267578e+00,3.530162572860717773e+00,3.961627721786499023e+00,3.966661214828491211e+00,3.624019622802734375e+00,3.005735158920288086e+00,2.242846250534057617e+00,1.609700083732604980e+00,1.097729086875915527e+00,1.032158732414245605e+00,7.913524508476257324e-01,4.006029069423675537e-01,2.026189714670181274e-01,1.094492673873901367e-01,8.062557876110076904e-02,2.031282149255275726e-02,1.730411313474178314e-02,4.761460050940513611e-02,8.007303625345230103e-02,9.859985858201980591e-02,1.029011607170104980e-01,1.055786833167076111e-01,1.018369048833847046e-01,1.036828383803367615e-01,1.001801267266273499e-01,9.899070113897323608e-02,8.647201210260391235e-02,7.799471169710159302e-02,6.457335501909255981e-02,5.978018417954444885e-02,4.925888404250144958e-02,4.649529233574867249e-02,3.105476126074790955e-02,2.777915075421333313e-02,3.389650955796241760e-02,2.161326445639133453e-02,1.353440433740615845e-02,1.199551485478878021e-02,4.455574788153171539e-03,1.405394170433282852e-03,-9.956810623407363892e-03,2.514359774067997932e-03,1.511411508545279503e-03,3.848906373605132103e-03,-1.086497912183403969e-03,3.454023040831089020e-03,3.509775502607226372e-03,-1.201399136334657669e-02,-4.867428448051214218e-03,-6.280760280787944794e-03,-1.113051269203424454e-02,-3.257893957197666168e-03,-4.374362993985414505e-03
-5.941455811262130737e-02,1.006962358951568604e-01,3.082433938980102539e-01,3.778974115848541260e-01,2.198238819837570190e-01,-6.258768588304519653e-02,-3.074430525302886963e-01,-5.446358919143676758e-01,-7.303801774978637695e-01,-9.087799191474914551e-01,-1.069639444351196289e+00,-1.215467333793640137e+00,-1.387352585792541504e+00,-1.581503510475158691e+00,-1.671424508094787598e+00,-1.746052265167236328e+00,-1.944776415824890137e+00,-2.181037902832031250e+00,-2.471044540405273438e+00,-2.919018983840942383e+00,-3.156301259994506836e+00,-2.106431484222412109e+00,3.637789487838745117e-01,2.511880636215209961e+00,3.984899997711181641e+00,3.766341686248779297e+00,2.146542787551879883e+00,7.331936359405517578e-01,6.584690511226654053e-02,-6.798534654080867767e-03,1.707558780908584595e-01,3.407697975635528564e-01,2.367629408836364746e-01,-1.050181686878204346e-01,-5.567758679389953613e-01,-1.045243859291076660e+00,-1.579486012458801270e+00,-2.083205223083496094e+00,-2.491833209991455078e+00,-2.840323448181152344e+00,-3.201177120208740234e+00,-3.528704643249511719e+00,-3.994559049606323242e+00,-4.695783138275146484e+00,-5.411152839660644531e+00,-5.747884273529052734e+00,-5.886549949645996094e+00,-5.638782501220703125e+00,-5.035943031311035156e+00,-4.384560108184814453e+00,-3.603473901748657227e+00,-2.939321994781494141e+00,-2.475224256515502930e+00,-2.232944250106811523e+00,-2.225543022155761719e+00,-2.081701040267944336e+00,-1.875132918357849121e+00,-1.058989167213439941e+00,-7.199555039405822754e-01,-1.299237608909606934e+00,-1.425520420074462891e+00,-1.439492344856262207e+00,-1.374231457710266113e+00,-1.495288968086242676e+00,-1.398783683776855469e+00,-1.147568702697753906e+00,-9.132083654403686523e-01,-7.697587609291076660e-01,-6.407540440559387207e-01,-5.012989044189453125e-01,-4.444562792778015137e-01,-3.766490221023559570e-01,-3.307001292705535889e-01,-3.167099654674530029e-01,-3.127399682998657227e-01,-3.279559910297393799e-01,-3.536319434642791748e-01,-3.540216088294982910e-01,-3.727234601974487305e-01,-3.832111358642578125e-01,-4.142406284809112549e-01,-4.168277680873870850e-01,-3.945708274841308594e-01,-4.274221062660217285e-01,-4.265075325965881348e-01,-4.260413646697998047e-01,-4.135170876979827881e-01,-4.329842925071716309e-01,-4.374255537986755371e-01,-3.848053216934204102e-01,-3.842224776744842529e-01,-3.756974339485168457e-01,-3.676961064338684082e-01,-3.363688886165618896e-01,-3.246630132198333740e-01,-3.572771847248077393e-01,-3.079746365547180176e-01,-2.998911738395690918e-01,-2.932210862636566162e-01,-2.747006714344024658e-01,-2.484967857599258423e-01
5.523045063018798828e-01,2.778480052947998047e-01,-1.443273127079010010e-01,-6.189490556716918945e-01,-8.462515473365783691e-01,-1.138718605041503906e+00,-1.269433856010437012e+00,-1.384859919548034668e+00,-1.350891947746276855e+00,-1.431240200996398926e+00,-1.465682744979858398e+00,-1.478401064872741699e+00,-1.478735446929931641e+00,-1.504627227783203125e+00,-1.509487509727478027e+00,-1.555549979209899902e+00,-1.604420304298400879e+00,-1.483370423316955566e+00,-1.428883910179138184e+00,-1.536478877067565918e+00,-1.419327020645141602e+00,-7.365084290504455566e-01,1.217384785413742065e-01,1.030460119247436523e+00,1.381720662117004395e+00,7.600043416023254395e-01,-2.387529760599136353e-01,-4.979267716407775879e-01,-1.886893510818481445e-01,1.167777895927429199e+00,2.252164840698242188e+00,2.666594505310058594e+00,2.267199754714965820e+00,1.355435132980346680e+00,2.807063758373260498e-01,-4.575768411159515381e-01,-1.074418306350708008e+00,-1.405019998550415039e+00,-1.572911858558654785e+00,-1.527688980102539062e+00,-1.390372633934020996e+00,-1.284371852874755859e+00,-1.106968045234680176e+00,-1.133942484855651855e+00,-8.897371888160705566e-01,-1.059142112731933594e+00,-1.428067684173583984e+00,-1.658324837684631348e+00,-1.674198985099792480e+00,-1.680804133415222168e+00,-1.458813905715942383e+00,-1.619616746902465820e+00,-1.635622739791870117e+00,-1.167356014251708984e+00,-4.218887090682983398e-01,-3.016891144216060638e-02,7.123712301254272461e-01,1.814764142036437988e+00,5.052505970001220703e+00,6.211500644683837891e+00,6.224955558776855469e+00,5.276749610900878906e+00,3.960897207260131836e+00,2.534382104873657227e+00,1.714706540107727051e+00,1.365851044654846191e+00,1.024337053298950195e+00,7.150304317474365234e-01,5.438960790634155273e-01,4.628533720970153809e-01,3.599883913993835449e-01,3.890298008918762207e-01,4.697356522083282471e-01,5.628722310066223145e-01,7.626697421073913574e-01,8.620222210884094238e-01,8.361985683441162109e-01,1.074249386787414551e+00,1.013152241706848145e+00,1.136991620063781738e+00,1.055073499679565430e+00,1.047623157501220703e+00,1.161096930503845215e+00,9.929319620132446289e-01,1.004559516906738281e+00,8.539070487022399902e-01,8.904697895050048828e-01,8.138731718063354492e-01,7.011991143226623535e-01,7.328093647956848145e-01,6.213197708129882812e-01,4.993653297424316406e-01,3.548988401889801025e-01,2.864716649055480957e-01,3.038555085659027100e-01,1.102951392531394958e-01,9.873424470424652100e-02,1.338289864361286163e-02,-1.453805416822433472e-01,-2.343299835920333862e-01,-2.254016399383544922e-01
